qseqid,sseqid,pident,length,mismatch,gapopen,qlen,slen,qstart,qend,sstart,send,evalue,bitscore,similarity
45266|P50793|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,87.5,56,7,0,56,536,1,56,226,281,1.59e-31,114.0,87.5
45267|P50793|225-280,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,83.333,54,9,0,56,536,1,54,254,307,3.61e-29,108.0,80.35682142857142
45268|P50793|253-308,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,72.414,58,14,1,56,536,1,56,282,339,1.0199999999999999e-23,93.2,75.00021428571429
45269|P50793|281-336,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,87.5,56,7,0,56,536,1,56,312,367,3.3499999999999996e-30,111.0,87.5
45270|P50793|309-364,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,340,395,3.42e-26,100.0,76.786
45272|P50793|365-420,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,396,451,1.4500000000000002e-26,101.0,78.571
45489|P50814|365-420,tr|O75978|O75978_HUMAN,80.357,56,11,0,56,100,1,56,18,73,3.02e-29,100.0,80.357
45489|P50814|365-420,tr|O75979|O75979_HUMAN,80.357,56,11,0,56,105,1,56,17,72,9.440000000000001e-29,99.4,80.357
45490|P50814|393-448,tr|O75979|O75979_HUMAN,78.571,56,12,0,56,105,1,56,45,100,1.5600000000000002e-27,96.3,78.571
45506|P50815|337-392,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.182,55,12,0,56,536,2,56,341,395,4.8599999999999996e-23,91.3,76.78589285714285
45507|P50815|365-420,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,368,423,1.39e-22,90.1,76.786
45549|P50819|29-84,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,74.138,58,13,1,56,536,1,56,57,114,5.74e-23,90.9,76.78578571428572
45550|P50819|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,80.357,56,11,0,56,536,1,56,87,142,3.08e-28,105.0,80.357
45553|P50819|141-196,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,172,227,4.08e-25,97.1,75.0
45561|P50819|365-420,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.364,55,13,0,56,536,1,55,402,456,3.0699999999999998e-24,94.7,75.00035714285714
45607|P50822|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,76.786,56,13,0,56,536,1,56,223,278,2.84e-28,105.0,76.786
45610|P50822|281-336,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,75.0,56,14,0,56,536,1,56,309,364,2.83e-25,97.4,75.0
45625|P50823|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,78.571,56,12,0,56,536,1,56,225,280,2.57e-28,105.0,78.571
45626|P50823|225-280,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,77.778,54,12,0,56,536,2,55,254,307,8.640000000000001e-27,101.0,75.00021428571429
45660|P50826|57-112,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,84.906,53,8,0,56,536,4,56,89,141,2.5e-27,103.0,80.35746428571429
45665|P50826|197-252,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,80.357,56,11,0,56,536,1,56,224,279,1.0800000000000001e-27,104.0,80.357
45666|P50826|225-280,tr|Q9Y4Y5|Q9Y4Y5_HUMAN,77.778,54,12,0,56,536,2,55,253,306,3.3200000000000004e-26,100.0,75.00021428571429
45745|P52339|141-196,tr|A0A126LAY6|A0A126LAY6_HUMAN,80.357,56,11,0,56,1132,1,56,141,196,6.15e-26,99.8,80.357
45748|P52339|225-280,tr|A0A126LAY6|A0A126LAY6_HUMAN,76.364,55,13,0,56,1132,1,55,225,279,7.279999999999999e-23,90.9,75.00035714285714
45761|P52339|589-644,tr|A0A126LAY6|A0A126LAY6_HUMAN,78.571,56,12,0,56,1132,1,56,589,644,6.06e-25,96.7,78.571
45762|P52339|617-672,tr|A0A126LAY6|A0A126LAY6_HUMAN,76.786,56,13,0,56,1132,1,56,617,672,4.89e-25,97.1,76.786
45763|P52339|645-700,tr|A0A126LAY6|A0A126LAY6_HUMAN,75.0,56,14,0,56,1132,1,56,645,700,8.08e-26,99.4,75.0
45766|P52339|729-784,tr|A0A126LAY6|A0A126LAY6_HUMAN,75.439,57,13,1,56,1132,1,56,729,785,3.3899999999999996e-24,94.7,76.78612499999998
45767|P52339|757-812,tr|A0A126LAY6|A0A126LAY6_HUMAN,76.786,56,13,0,56,1132,1,56,758,813,3.5000000000000004e-26,100.0,76.786
45773|P52339|925-980,tr|A0A126LAY6|A0A126LAY6_HUMAN,78.571,56,12,0,56,1132,1,56,926,981,1.9500000000000002e-27,103.0,78.571
45774|P52339|953-1008,tr|A0A126LAY6|A0A126LAY6_HUMAN,75.0,56,14,0,56,1132,1,56,954,1009,6.06e-25,96.7,75.0
45818|P52340|1065-1120,tr|A0A126LAX2|A0A126LAX2_HUMAN,94.643,56,3,0,56,2077,1,56,1065,1120,9.35e-30,110.0,94.643
45850|P52340|1961-2016,tr|A0A126LAX2|A0A126LAX2_HUMAN,94.643,56,3,0,56,2077,1,56,1961,2016,8.65e-30,110.0,94.643
45870|P52342|85-140,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,75.0,56,14,0,56,1012,1,56,86,141,5.1100000000000005e-26,99.8,75.0
45870|P52342|85-140,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,75.0,56,14,0,56,1012,1,56,86,141,5.1100000000000005e-26,99.8,75.0
45882|P52342|421-476,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,82.143,56,10,0,56,1012,1,56,424,479,8.4e-26,99.4,82.143
45882|P52342|421-476,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,82.143,56,10,0,56,1012,1,56,424,479,8.82e-26,99.0,82.143
45883|P52342|449-504,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,75.0,56,14,0,56,1012,1,56,452,507,3.06e-23,92.0,75.0
45883|P52342|449-504,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,75.0,56,14,0,56,1012,1,56,452,507,3.09e-23,92.0,75.0
45886|P52342|533-588,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,78.571,56,10,1,56,1012,1,56,536,589,7.57e-25,96.3,78.571
45886|P52342|533-588,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,78.571,56,10,1,56,1012,1,56,536,589,1.06e-24,95.9,78.571
45887|P52342|561-616,tr|A0A0A0YPD7|A0A0A0YPD7_HUMAN,76.786,56,13,0,56,188,1,56,3,58,7.080000000000001e-26,94.4,76.786
45887|P52342|561-616,tr|A0A0A0YM03|A0A0A0YM03_HUMAN,76.786,56,13,0,56,189,1,56,3,58,7.17e-26,94.4,76.786
45887|P52342|561-616,tr|A0A0A0YKG7|A0A0A0YKG7_HUMAN,76.786,56,13,0,56,189,1,56,3,58,7.65e-26,94.4,76.786
45887|P52342|561-616,tr|A0A0A0YLF2|A0A0A0YLF2_HUMAN,76.786,56,13,0,56,189,1,56,3,58,8.16e-26,94.4,76.786
45887|P52342|561-616,tr|A0A0A0YLE6|A0A0A0YLE6_HUMAN,76.786,56,13,0,56,189,1,56,3,58,8.9e-26,94.4,76.786
45887|P52342|561-616,tr|A0A0A0YRK1|A0A0A0YRK1_HUMAN,76.364,55,13,0,56,188,2,56,4,58,5.41e-25,92.0,75.00035714285714
45887|P52342|561-616,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,76.786,56,13,0,56,1012,1,56,562,617,2.06e-24,95.1,76.786
45887|P52342|561-616,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,76.786,56,13,0,56,1012,1,56,562,617,3.11e-24,94.7,76.786
45890|P52342|645-700,tr|A0A0A0YRJ5|A0A0A0YRJ5_HUMAN,83.929,56,9,0,56,153,1,56,68,123,4.9400000000000004e-29,101.0,83.929
45890|P52342|645-700,tr|A0A0A0YLE1|A0A0A0YLE1_HUMAN,83.929,56,9,0,56,153,1,56,68,123,5.390000000000001e-29,101.0,83.929
45890|P52342|645-700,tr|A0A0A0YLX6|A0A0A0YLX6_HUMAN,83.929,56,9,0,56,153,1,56,68,123,6.08e-29,101.0,83.929
45890|P52342|645-700,tr|A0A0A0YRK1|A0A0A0YRK1_HUMAN,83.929,56,9,0,56,188,1,56,87,142,7.66e-29,102.0,83.929
45890|P52342|645-700,tr|A0A0A0YKG7|A0A0A0YKG7_HUMAN,83.929,56,9,0,56,189,1,56,87,142,8.57e-29,102.0,83.929
45890|P52342|645-700,tr|A0A0A0YLF2|A0A0A0YLF2_HUMAN,83.929,56,9,0,56,189,1,56,87,142,8.66e-29,102.0,83.929
45890|P52342|645-700,tr|A0A0A0YM03|A0A0A0YM03_HUMAN,83.929,56,9,0,56,189,1,56,87,142,8.95e-29,102.0,83.929
45890|P52342|645-700,tr|A0A0A0YLE6|A0A0A0YLE6_HUMAN,83.929,56,9,0,56,189,1,56,87,142,9.760000000000001e-29,101.0,83.929
45890|P52342|645-700,tr|A0A0A0YPD7|A0A0A0YPD7_HUMAN,83.929,56,9,0,56,188,1,56,87,142,1.01e-28,101.0,83.929
45890|P52342|645-700,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,83.929,56,9,0,56,1012,1,56,646,701,1.03e-28,107.0,83.929
45890|P52342|645-700,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,83.929,56,9,0,56,1012,1,56,646,701,1.03e-28,107.0,83.929
45891|P52342|673-728,tr|A0A0A0YRJ5|A0A0A0YRJ5_HUMAN,76.786,56,13,0,56,153,1,56,96,151,1.6699999999999999e-25,92.4,76.786
45891|P52342|673-728,tr|A0A0A0YLE1|A0A0A0YLE1_HUMAN,76.786,56,13,0,56,153,1,56,96,151,1.71e-25,92.4,76.786
45891|P52342|673-728,tr|A0A0A0YRK1|A0A0A0YRK1_HUMAN,76.786,56,13,0,56,188,1,56,115,170,6.79e-25,92.0,76.786
45891|P52342|673-728,tr|A0A0A0YLF2|A0A0A0YLF2_HUMAN,76.786,56,13,0,56,189,1,56,115,170,7.03e-25,92.0,76.786
45891|P52342|673-728,tr|A0A0A0YKG7|A0A0A0YKG7_HUMAN,76.786,56,13,0,56,189,1,56,115,170,7.11e-25,92.0,76.786
45891|P52342|673-728,tr|A0A0A0YM03|A0A0A0YM03_HUMAN,76.786,56,13,0,56,189,1,56,115,170,7.5e-25,92.0,76.786
45891|P52342|673-728,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,76.786,56,13,0,56,1012,1,56,674,729,1.0099999999999999e-24,96.3,76.786
45891|P52342|673-728,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,76.786,56,13,0,56,1012,1,56,674,729,1.07e-24,95.9,76.786
45891|P52342|673-728,tr|A0A0A0YLX6|A0A0A0YLX6_HUMAN,75.0,56,14,0,56,153,1,56,96,151,1.23e-24,90.5,75.0
45891|P52342|673-728,tr|A0A0A0YLE6|A0A0A0YLE6_HUMAN,75.0,56,14,0,56,189,1,56,115,170,5.3599999999999995e-24,89.7,75.0
45891|P52342|673-728,tr|A0A0A0YPD7|A0A0A0YPD7_HUMAN,75.0,56,14,0,56,188,1,56,115,170,5.59e-24,89.7,75.0
45894|P52342|757-812,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,78.571,56,12,0,56,1012,1,56,758,813,9.99e-24,93.2,78.571
45894|P52342|757-812,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,78.571,56,12,0,56,1012,1,56,758,813,9.99e-24,93.2,78.571
45895|P52342|785-840,tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN,76.786,56,13,0,56,1012,1,56,786,841,1.99e-23,92.4,76.786
45895|P52342|785-840,tr|A0A0A0YP96|A0A0A0YP96_HUMAN,76.786,56,13,0,56,1012,1,56,786,841,2.0099999999999997e-23,92.4,76.786
45923|P52345|29-84,tr|A0A126LB28|A0A126LB28_HUMAN,94.643,56,3,0,56,255,1,56,29,84,5.130000000000001e-32,112.0,94.643
45924|P52345|57-112,tr|A0A126LB28|A0A126LB28_HUMAN,94.643,56,3,0,56,255,1,56,57,112,3.26e-33,115.0,94.643
45949|P52347|29-84,tr|A0A126LB07|A0A126LB07_HUMAN,80.0,55,11,0,56,1345,1,55,29,83,2.44e-26,100.0,78.57142857142857
45950|P52347|57-112,tr|A0A126LB07|A0A126LB07_HUMAN,78.571,56,12,0,56,1345,1,56,57,112,9.26e-26,99.0,78.571
45951|P52347|85-140,tr|A0A126LB07|A0A126LB07_HUMAN,78.571,56,12,0,56,1345,1,56,85,140,6.92e-26,99.4,78.571
45952|P52347|113-168,tr|A0A126LB07|A0A126LB07_HUMAN,80.357,56,11,0,56,1345,1,56,113,168,1.01e-25,99.0,80.357
45953|P52347|141-196,tr|A0A126LB07|A0A126LB07_HUMAN,76.786,56,13,0,56,1345,1,56,141,196,6.81e-25,96.7,76.786
45967|P52347|533-588,tr|A0A126LB07|A0A126LB07_HUMAN,82.692,52,9,0,56,1345,2,53,534,585,6.46e-26,99.4,76.78542857142857
45968|P52347|561-616,tr|A0A126LB07|A0A126LB07_HUMAN,75.0,56,14,0,56,1345,1,56,561,616,5.44e-23,91.3,75.0
45983|P52347|981-1036,tr|A0A126LB07|A0A126LB07_HUMAN,75.0,56,14,0,56,1345,1,56,981,1036,1.7799999999999998e-23,92.4,75.0
45984|P52347|1009-1064,tr|A0A126LB07|A0A126LB07_HUMAN,75.0,56,14,0,56,1345,1,56,1009,1064,2.6899999999999997e-24,94.7,75.0
45985|P52347|1037-1092,tr|A0A126LB07|A0A126LB07_HUMAN,76.786,56,13,0,56,1345,1,56,1037,1092,1.54e-25,98.6,76.786
45986|P52347|1065-1120,tr|A0A126LB07|A0A126LB07_HUMAN,75.0,56,14,0,56,1345,1,56,1065,1120,1.22e-26,101.0,75.0
45994|P52347|1289-1344,tr|A0A126LB07|A0A126LB07_HUMAN,77.778,54,12,0,56,1345,2,55,1290,1343,1.48e-22,90.1,75.00021428571429
46049|P52352|421-476,tr|A0A126LAY5|A0A126LAY5_HUMAN,76.786,56,13,0,56,830,1,56,425,480,1.2099999999999999e-24,95.9,76.786
46055|P52352|589-644,tr|A0A126LAY5|A0A126LAY5_HUMAN,75.0,56,14,0,56,830,1,56,594,649,1.87e-22,89.7,75.0
46094|P52355|197-252,tr|A0A126LAY8|A0A126LAY8_HUMAN,82.143,56,10,0,56,515,1,56,188,243,3.58e-30,110.0,82.143
46095|P52355|225-280,tr|A0A126LAY8|A0A126LAY8_HUMAN,85.455,55,8,0,56,515,1,55,216,270,2.92e-28,105.0,83.92901785714285
46137|P52357|85-140,tr|A0A126LB09|A0A126LB09_HUMAN,85.455,55,8,0,56,824,2,56,86,140,2.9299999999999998e-24,94.7,83.92901785714285
46138|P52357|113-168,tr|A0A126LB09|A0A126LB09_HUMAN,75.0,56,14,0,56,824,1,56,113,168,1.02e-17,76.3,75.0
46140|P52357|169-224,tr|A0A126LB09|A0A126LB09_HUMAN,82.143,56,10,0,56,824,1,56,169,224,5.44e-25,97.1,82.143
46141|P52357|197-252,tr|A0A126LB09|A0A126LB09_HUMAN,83.929,56,9,0,56,824,1,56,197,252,4.1199999999999995e-30,111.0,83.929
46142|P52357|225-280,tr|A0A126LB09|A0A126LB09_HUMAN,75.0,56,14,0,56,824,1,56,225,280,3.85e-26,100.0,75.0
46143|P52357|253-308,tr|A0A126LB09|A0A126LB09_HUMAN,75.0,56,14,0,56,824,1,56,253,308,1.07e-25,99.0,75.0
46144|P52357|281-336,tr|A0A126LB09|A0A126LB09_HUMAN,78.571,56,12,0,56,824,1,56,281,336,7.970000000000001e-27,102.0,78.571
46145|P52357|309-364,tr|A0A126LB09|A0A126LB09_HUMAN,83.333,54,9,0,56,824,3,56,311,364,3.1400000000000003e-26,100.0,80.35682142857142
46147|P52357|365-420,tr|A0A126LB09|A0A126LB09_HUMAN,75.0,56,14,0,56,824,1,56,365,420,1.25e-25,98.6,75.0
46148|P52357|393-448,tr|A0A126LB09|A0A126LB09_HUMAN,85.455,55,8,0,56,824,2,56,394,448,5.71e-28,105.0,83.92901785714285
46149|P52357|421-476,tr|A0A126LB09|A0A126LB09_HUMAN,85.714,56,8,0,56,824,1,56,421,476,2.6e-27,103.0,85.714
46150|P52357|449-504,tr|A0A126LB09|A0A126LB09_HUMAN,82.143,56,10,0,56,824,1,56,449,504,1.79e-26,100.0,82.143
46151|P52357|477-532,tr|A0A126LB09|A0A126LB09_HUMAN,78.571,56,12,0,56,824,1,56,477,532,1.07e-25,99.0,78.571
46156|P52357|617-672,tr|A0A126LB09|A0A126LB09_HUMAN,78.571,56,12,0,56,824,1,56,621,676,1.86e-25,98.2,78.571
46157|P52357|645-700,tr|A0A126LB09|A0A126LB09_HUMAN,76.786,56,13,0,56,824,1,56,649,704,1.16e-26,101.0,76.786
46158|P52357|673-728,tr|A0A126LB09|A0A126LB09_HUMAN,75.0,56,14,0,56,824,1,56,677,732,2.67e-23,92.0,75.0
46159|P52357|701-756,tr|A0A126LB09|A0A126LB09_HUMAN,80.357,56,11,0,56,824,1,56,705,760,9.810000000000001e-26,99.0,80.357
46160|P52357|729-784,tr|A0A126LB09|A0A126LB09_HUMAN,83.929,56,9,0,56,824,1,56,733,788,1.6200000000000003e-27,103.0,83.929
46161|P52357|757-812,tr|A0A126LB09|A0A126LB09_HUMAN,89.286,56,6,0,56,824,1,56,761,816,9.94e-28,104.0,89.286
46162|P52357|785-820,tr|A0A126LB09|A0A126LB09_HUMAN,86.111,36,5,0,36,824,1,36,789,824,2.74e-14,65.5,86.111
46200|P52362|1-56,tr|A0A126LAX2|A0A126LAX2_HUMAN,80.0,55,11,0,56,2077,1,55,1,55,7.73e-25,96.3,78.57142857142857
46289|P52363|449-504,tr|A0A126LB08|A0A126LB08_HUMAN,81.481,54,10,0,56,772,3,56,460,513,1.35e-25,98.6,78.57096428571428
46290|P52363|477-532,tr|A0A126LB08|A0A126LB08_HUMAN,82.143,56,10,0,56,772,1,56,486,541,5.45e-27,102.0,82.143
46291|P52363|505-560,tr|A0A126LB08|A0A126LB08_HUMAN,82.143,56,10,0,56,772,1,56,514,569,9.01e-28,104.0,82.143
46292|P52363|533-588,tr|A0A126LB08|A0A126LB08_HUMAN,83.929,56,9,0,56,772,1,56,542,597,1e-27,104.0,83.929
46297|P52363|673-728,tr|A0A126LB08|A0A126LB08_HUMAN,75.0,56,14,0,56,772,1,56,682,737,5.98e-23,90.9,75.0
46406|P52379|113-168,tr|A0A126LB16|A0A126LB16_HUMAN,77.778,54,12,0,56,780,3,56,115,168,1.1e-22,90.1,75.00021428571429
46423|P52379|589-644,tr|A0A126LB16|A0A126LB16_HUMAN,75.0,56,14,0,56,780,1,56,588,643,7.67e-22,87.8,75.0
46441|P52380|309-347,tr|A0A126LAV7|A0A126LAV7_HUMAN,94.872,39,2,0,39,347,1,39,309,347,1.15e-20,82.8,94.872
46454|P52382|1-56,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,94.643,56,3,0,56,301,1,56,1,56,1.42e-31,112.0,94.643
46455|P52382|29-84,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,92.857,56,4,0,56,301,1,56,29,84,8.79e-32,112.0,92.857
46456|P52382|57-112,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,94.643,56,3,0,56,301,1,56,57,112,1.22e-32,114.0,94.643
46457|P52382|85-140,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,92.857,56,4,0,56,301,1,56,85,140,8.330000000000001e-32,112.0,92.857
46458|P52382|113-168,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,92.857,56,4,0,56,301,1,56,113,168,7.65e-32,112.0,92.857
46459|P52382|141-196,tr|A0A126LAZ2|A0A126LAZ2_HUMAN,94.643,56,3,0,56,301,1,56,141,196,4.12e-31,110.0,94.643
46459|P52382|141-196,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,91.071,56,5,0,56,301,1,56,141,196,1.0600000000000001e-29,107.0,91.071
46460|P52382|169-224,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,91.071,56,5,0,56,301,1,56,169,224,1.62e-28,103.0,91.071
46461|P52382|197-252,tr|A0A0A0RXZ9|A0A0A0RXZ9_HUMAN,96.364,55,2,0,56,301,1,55,197,251,1.4299999999999999e-30,109.0,94.64321428571428
46568|P52388|477-532,tr|A0A126LAZ3|A0A126LAZ3_HUMAN,76.786,56,13,0,56,555,1,56,478,533,7.59e-25,96.3,76.786
46569|P52388|505-554,tr|A0A126LAZ3|A0A126LAZ3_HUMAN,76.0,50,12,0,50,555,1,50,506,555,1.82e-20,83.6,76.0
46579|P52437|253-308,tr|A0A126LAX6|A0A126LAX6_HUMAN,94.643,56,3,0,56,1082,1,56,253,308,3.9699999999999995e-30,111.0,94.643
46580|P52437|281-336,tr|A0A126LAX6|A0A126LAX6_HUMAN,94.643,56,3,0,56,1082,1,56,281,336,6.84e-30,110.0,94.643
46653|P52439|337-392,tr|A0A126LAW8|A0A126LAW8_HUMAN,92.727,55,2,1,56,391,2,56,338,390,3.49e-29,107.0,91.07116071428571
46654|P52439|365-393,tr|A0A126LAW8|A0A126LAW8_HUMAN,86.207,29,2,1,29,391,1,29,365,391,8.1e-10,52.4,86.207
46656|P52440|29-84,tr|A0A126LAW8|A0A126LAW8_HUMAN,78.571,56,12,0,56,391,1,56,55,110,2.49e-24,94.0,78.571
46657|P52440|57-112,tr|A0A126LAW8|A0A126LAW8_HUMAN,75.0,56,14,0,56,391,1,56,83,138,8.3e-24,92.8,75.0
46658|P52440|85-140,tr|A0A126LAW8|A0A126LAW8_HUMAN,80.357,56,11,0,56,391,1,56,111,166,7.79e-26,98.2,80.357
46659|P52440|113-168,tr|A0A126LAW8|A0A126LAW8_HUMAN,80.357,56,11,0,56,391,1,56,139,194,7.400000000000001e-26,98.2,80.357
46720|P52446|1-56,tr|A0A126LB17|A0A126LB17_HUMAN,89.286,56,6,0,56,562,1,56,1,56,1.0400000000000001e-29,110.0,89.286
46721|P52446|29-84,tr|A0A126LB17|A0A126LB17_HUMAN,89.286,56,5,1,56,562,1,56,29,83,2.19e-24,95.1,89.286
46722|P52446|57-112,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,3,1,56,562,1,56,57,111,9.920000000000001e-27,101.0,92.857
46728|P52446|225-280,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,4,0,56,562,1,56,224,279,8.73e-29,107.0,92.857
46729|P52446|253-308,tr|A0A126LB17|A0A126LB17_HUMAN,94.643,56,3,0,56,562,1,56,252,307,2.74e-31,114.0,94.643
46731|P52446|309-364,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,4,0,56,562,1,56,308,363,1.9700000000000002e-31,114.0,92.857
46732|P52446|337-392,tr|A0A126LB17|A0A126LB17_HUMAN,94.643,56,3,0,56,562,1,56,336,391,2.51e-32,117.0,94.643
46736|P52446|449-504,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,4,0,56,562,1,56,448,503,7.47e-32,115.0,92.857
46737|P52446|477-532,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,4,0,56,562,1,56,476,531,7.31e-30,110.0,92.857
46738|P52446|505-560,tr|A0A126LB17|A0A126LB17_HUMAN,92.857,56,4,0,56,562,1,56,504,559,1.3e-27,103.0,92.857
46739|P52446|533-563,tr|A0A126LB17|A0A126LB17_HUMAN,87.097,31,4,0,31,562,1,31,532,562,1.93e-11,57.0,87.097
46773|P52455|281-336,tr|A0A126LB23|A0A126LB23_HUMAN,76.786,56,13,0,56,646,1,56,282,337,8.969999999999999e-23,90.5,76.786
46774|P52455|309-364,tr|A0A126LB23|A0A126LB23_HUMAN,82.143,56,10,0,56,646,1,56,310,365,4.78e-24,94.4,82.143
46779|P52455|449-504,tr|A0A126LB23|A0A126LB23_HUMAN,80.357,56,11,0,56,646,1,56,452,507,9.23e-26,99.0,80.357
46780|P52455|477-532,tr|A0A126LB23|A0A126LB23_HUMAN,82.143,56,10,0,56,646,1,56,480,535,1.6300000000000002e-27,103.0,82.143
46802|P52459|1-56,tr|A0A126LB14|A0A126LB14_HUMAN,91.071,56,5,0,56,81,1,56,1,56,1.8200000000000001e-31,105.0,91.071
46803|P52459|29-81,tr|A0A126LB14|A0A126LB14_HUMAN,84.906,53,8,0,53,81,1,53,29,81,4.41e-24,86.7,84.906
46804|P52460|1-56,tr|A0A0A0YKM5|A0A0A0YKM5_HUMAN,82.143,56,10,0,56,97,1,56,1,56,1.51e-19,75.9,82.143
46804|P52460|1-56,tr|A0A0A0YPK1|A0A0A0YPK1_HUMAN,82.143,56,10,0,56,112,1,56,16,71,3.33e-19,75.5,82.143
46804|P52460|1-56,tr|A0A0A0YM43|A0A0A0YM43_HUMAN,80.357,56,11,0,56,112,1,56,16,71,1.36e-18,73.9,80.357
46805|P52460|29-84,tr|A0A0A0YM56|A0A0A0YM56_HUMAN,94.643,56,3,0,56,113,1,56,45,100,5.92e-34,112.0,94.643
46805|P52460|29-84,tr|A0A0A0YKF4|A0A0A0YKF4_HUMAN,94.643,56,3,0,56,97,1,56,29,84,6.36e-34,112.0,94.643
46805|P52460|29-84,tr|A0A0A0YRR9|A0A0A0YRR9_HUMAN,94.643,56,3,0,56,113,1,56,45,100,1.2300000000000001e-33,112.0,94.643
46805|P52460|29-84,tr|A0A0A0YLM8|A0A0A0YLM8_HUMAN,92.857,56,4,0,56,97,1,56,29,84,1.63e-33,111.0,92.857
46805|P52460|29-84,tr|A0A0A0YKM5|A0A0A0YKM5_HUMAN,80.357,56,11,0,56,97,1,56,29,84,2.86e-26,92.8,80.357
46805|P52460|29-84,tr|A0A0A0YM43|A0A0A0YM43_HUMAN,80.357,56,11,0,56,112,1,56,44,99,3.2e-26,93.2,80.357
46805|P52460|29-84,tr|A0A0A0YPK1|A0A0A0YPK1_HUMAN,80.357,56,11,0,56,112,1,56,44,99,3.3000000000000004e-26,93.2,80.357
46806|P52460|57-97,tr|A0A0A0YM56|A0A0A0YM56_HUMAN,92.683,41,3,0,41,113,1,41,73,113,8.44e-20,76.3,92.683
46806|P52460|57-97,tr|A0A0A0YLM8|A0A0A0YLM8_HUMAN,92.683,41,3,0,41,97,1,41,57,97,1.05e-19,75.5,92.683
46806|P52460|57-97,tr|A0A0A0YKF4|A0A0A0YKF4_HUMAN,92.683,41,3,0,41,97,1,41,57,97,1.19e-19,75.5,92.683
46806|P52460|57-97,tr|A0A0A0YRR9|A0A0A0YRR9_HUMAN,92.683,41,3,0,41,113,1,41,73,113,1.68e-19,75.5,92.683
46806|P52460|57-97,tr|A0A0A0YM43|A0A0A0YM43_HUMAN,85.366,41,6,0,41,112,1,41,72,112,2.68e-17,69.7,85.366
46806|P52460|57-97,tr|A0A0A0YPK1|A0A0A0YPK1_HUMAN,85.366,41,6,0,41,112,1,41,72,112,2.92e-17,69.7,85.366
46806|P52460|57-97,tr|A0A0A0YKM5|A0A0A0YKM5_HUMAN,85.366,41,6,0,41,97,1,41,57,97,4.92e-17,68.9,85.366
46807|P52461|1-56,tr|A0A0A0YLM8|A0A0A0YLM8_HUMAN,85.714,56,8,0,56,97,1,56,1,56,8.97e-28,96.7,85.714
46807|P52461|1-56,tr|A0A0A0YKF4|A0A0A0YKF4_HUMAN,85.714,56,8,0,56,97,1,56,1,56,8.12e-27,94.4,85.714
46807|P52461|1-56,tr|A0A0A0YM56|A0A0A0YM56_HUMAN,85.714,56,8,0,56,113,1,56,17,72,1.2e-26,94.4,85.714
